tweet_id
1333899081656229888
1336872377779712002
1334341490596868098
1334306089291038721
1334225659929890817
1334191202929831938
1334190719230111744
1334187153786605568
1334180258245963776
1334151097275928576
1334148041436057600
1334143587706089472
1334143558434107394
1334142336637444097
1334141695181647872
1334140884292612097
1334140254849294336
1334136793738878976
1334104462579949572
1334101766242185222
1334085469492146176
1334301774027558912
1334255934940524544
1334211211047604224
1334201841995812864
1334189532355313664
1334166676095463424
1334162197879148548
1334154584667811842
1334147386604720130
1334146221104107523
1334081422777266176
1334065377693884419
1334052274776268801
1334049763445104641
1334045364622680064
1334010332591792128
1333978771355889665
1333976613357199361
1333976571934228483
1333967488531406848
1334832272818778114
1334373042324185089
1334313445085356032
1334270839106064385
1334166026465013762
1334157312462888962
1334144518006956033
1334139697178796033
1334083206933602305
1334000094367006720
1333995452719566849
1333993116177555459
1333965778387755008
1333963878598733826
1333963837503008768
1333962884548755456
1333962136062623744
1333945780344823811
1333921353901150208
1333917887401242624
1334429247272857605
1334204146518396929
1334187601142685696
1334155369715806210
1334084674927415296
1334050110666383360
1333917444340019201
1333916309747343368
1333915656501272577
1333915648787812352
1333915273750073344
1333914397874548740
1333910917042454528
1333910648900632578
1333910469246132224
1333910014398873600
1333909973080784896
1333909807473057794
1333908888400191489
1333908661115052032
1333908654270017537
1333907575922860032
1333906943870550016
1333906005483081728
1333905850772156416
1333904656226000896
1333904336607272960
1333904143946137600
1333904021992599552
1333903993102221314
1333903768077938690
1333903743213993985
1333903387033620482
1333903143420252163
1333901437256957954
1333899367292526592
